# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Feb  4 04:22:30 2022
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
1854.01,157225097,PC,13h47m22.9s,206.8454280,+19d45m30.43s,19.7584540,-7.3110000,-37.1390000,2458931.8818500,2.5261800,1.9450000,15850.0000000,11.2346000,191.8430000,1036.0000000,13.0383000,346.4570000,4836.0000000,4.4500000,0.8700000,2020-05-08 16:49:52,2021-10-29 12:59:15
1855.01,81247740,PC,13h41m24.95s,205.3539530,+17d41m12.74s,17.6868720,-73.2240000,-80.7380000,2458929.4425600,1.3641600,1.1220000,6740.0000000,22.9227000,1320.5600000,1679.0000000,10.6503000,176.8330000,5347.0000000,4.3300000,1.0800000,2020-05-08 16:49:52,2021-10-29 12:59:15
1856.01,224313733,PC,15h36m23.79s,234.0991450,+57d53m26.66s,57.8907380,-15.7620000,15.9960000,2458729.2141900,39.4015700,8.0330000,11900.0000000,12.7893000,61.5964000,780.0000000,10.9374000,210.4860000,5616.4000000,4.4400000,1.0000000,2020-05-08 16:49:52,2021-10-29 12:59:15
1857.01,180652891,APC,13h18m25.76s,199.6073440,+35d57m14.34s,35.9539830,6.7790000,-1.1980000,2458929.1304500,0.7761200,1.1900000,1820.0000000,10.5521000,12496.7000000,2945.0000000,9.2427000,317.5270000,7218.0000000,3.9400000,2.2600000,2020-05-08 16:49:52,2021-10-29 12:59:15
1858.01,424733642,PC,13h17m39.02s,199.4125920,+22d51m00.36s,22.8501010,-25.7180000,3.1860000,2458932.0148400,2.0909800,1.2720000,19280.0000000,18.1770000,165.1480000,998.0000000,12.8777000,205.3850000,4220.9000000,4.4900000,0.7700000,2020-05-08 16:49:52,2021-10-29 12:59:15
1859.01,229742722,PC,18h39m19.62s,279.8317640,+69d31m22.34s,69.5228730,12.1200000,-12.1560000,2458726.1400940,63.4832395,4.8097284,5342.2396383,10.7091087,25.8889036,575.3050205,9.9368900,224.3850000,6415.0000000,4.2600000,1.4015599,2020-05-08 17:43:13,2022-02-03 10:10:02
186.01,279741379,CP,03h27m00.05s,51.7501880,-63d30m00.6s,-63.5001660,355.0840000,-247.4600000,2458350.3118220,35.6134446,3.2243810,1363.8530723,2.6288221,5.6185146,392.6676545,6.9934000,16.3200000,4628.5300000,4.3223900,0.7054640,2018-12-04 21:48:30,2021-10-29 12:59:15
186.02,279741379,CP,03h27m00.05s,51.7501880,-63d30m00.6s,-63.5001660,355.0840000,-247.4600000,2458332.2834310,7.7897245,2.4930071,205.2348621,1.0004658,42.6328168,651.7120582,6.9934000,16.3200000,4628.5300000,4.3223900,0.7054640,2020-07-09 13:30:18,2021-10-29 12:59:15
1860.01,202426247,PC,15h05m49.62s,226.4567310,+64d02m51.66s,64.0476820,-122.3260000,110.5880000,2458683.6042250,1.0662106,1.3038865,231.5972197,1.4245051,1901.7545056,1684.2570078,7.7885000,45.8640000,5668.0000000,4.5100000,0.9298500,2020-05-18 15:28:56,2021-10-29 12:59:15
1861.01,323295479,PC,08h43m12.03s,130.8001300,-83d03m40.53s,-83.0612580,41.5620000,-59.7590000,2458622.9196500,742.5214500,6.1360000,8970.0000000,10.9482000,89.0369000,855.0000000,9.9486000,135.7580000,5490.0000000,4.4500000,1.0600000,2020-05-18 20:24:24,2021-10-29 12:59:15
1862.01,321668398,CP,17h37m03.12s,264.2630200,+53d01m16.59s,53.0212750,-4.2890000,7.0000000,2459395.9309330,5.6437823,3.3724725,4360.4595012,12.2210167,854.7940295,1379.0662167,11.5429000,527.9950000,6310.0000000,4.1000000,1.6359100,2020-05-29 16:35:30,2021-11-23 10:10:01
1863.01,356919658,FP,18h14m19.37s,273.5807280,+57d59m34.71s,57.9929760,-4.9350000,20.0490000,2458683.8987900,1.4261100,1.7880000,1890.0000000,9.2103200,11388.0000000,2877.0000000,11.2542000,383.4320000,6404.0000000,4.3100000,1.3200000,2020-05-29 16:35:30,2021-10-29 12:59:15
1864.01,229791084,KP,18h57m46.54s,284.4439050,+69d34m15.01s,69.5708370,-5.5750000,-3.3730000,2458957.0430200,1.6453213,2.7217010,18211.3331262,18.1259981,2559.4168652,1814.0740314,12.2856000,559.0680000,6023.0000000,4.2500000,1.3204400,2020-05-29 16:35:30,2021-10-29 12:59:15
1865.01,207425203,APC,16h11m40.65s,242.9193580,+58d28m37.2s,58.4770010,5.0760000,-10.0720000,2458712.1178700,1.2242500,1.3810000,1610.0000000,10.1552000,9382.4400000,2741.0000000,11.8710000,757.5720000,6618.5000000,3.9900000,1.9200000,2020-05-29 16:35:30,2021-10-29 12:59:15
1866.01,400430915,PC,19h41m31.73s,295.3822190,+57d19m32.39s,57.3256640,1.2190000,0.4630000,2459421.8591050,2.1860361,3.8403277,2983.4143541,10.7599410,4909.1199644,2134.8661974,12.6557000,1152.5000000,6728.0000000,4.0300000,1.9215300,2020-05-29 16:35:30,2021-11-23 10:10:01
1867.01,400476523,FP,19h42m14.13s,295.5588770,+59d35m20.86s,59.5891290,-3.4970000,-0.6330000,2458700.9737100,18.1067100,4.5620000,10340.0000000,19.3734000,199.6300000,1047.0000000,12.2339000,775.0540000,6615.0000000,4.1400000,1.6500000,2020-05-29 16:35:30,2021-10-29 12:59:15
1868.01,230087585,PC,16h28m30.15s,247.1256270,+69d01m51.51s,69.0309750,-2.0960000,14.4670000,2458960.6848610,8.8268102,3.4940498,6435.6329980,12.7300649,381.0956117,1126.8814673,12.6053000,766.2710000,6016.0000000,4.1000000,1.5604300,2020-05-29 16:35:30,2021-10-29 12:59:15
1869.01,299780329,PC,02h30m07.28s,37.5303280,-79d45m23.62s,-79.7565600,11.4640000,-12.7910000,2459362.7427830,1.6024044,0.9871973,1395.7092827,5.6297411,2819.7143767,1858.5362199,10.9679000,305.6010000,5435.9000000,4.2000000,1.3929400,2020-05-29 16:35:30,2021-10-29 12:59:15
187.01,260304296,APC,06h18m27.73s,94.6155410,-57d00m48.6s,-57.0135010,-8.6830000,6.3890000,2459199.7464300,0.5125910,1.2440000,5500.0000000,15.0709000,25958.1000000,3536.0000000,9.1099010,184.5290000,6725.0000000,4.1953200,1.5500000,2018-10-19 23:49:45,2021-12-07 16:02:02
1870.01,230375747,PC,19h00m04.96s,285.0206680,+63d25m47.39s,63.4298300,-0.7490000,-1.8280000,2458956.3845290,2.7633664,3.4868681,12950.1624220,16.6502511,1824.6102586,1666.9104823,12.8079000,876.3780000,6511.0000000,4.2500000,1.4310300,2020-05-29 16:35:30,2021-10-29 12:59:15
1871.01,233503636,FP,16h44m56.57s,251.2357030,+77d20m38.54s,77.3440380,2.7620000,-0.3650000,2458685.8218700,3.4061200,1.7140000,1740.0000000,8.6049500,985.6530000,1560.0000000,11.5906000,526.2430000,5955.3000000,4.0600000,1.6700000,2020-05-29 16:35:30,2021-10-29 12:59:15
1872.01,229490898,PC,19h45m01.75s,296.2573030,+64d47m30.85s,64.7919040,-5.9670000,-9.3820000,2458956.1377580,2.2349271,2.3636258,4087.4438079,14.2925874,2186.0417315,1743.9513346,11.9414000,608.5700000,6305.2000000,,1.5741400,2020-05-29 16:35:30,2021-10-29 12:59:15
1873.01,328933398,PC,14h10m16.43s,212.5684760,+84d22m18.69s,84.3718580,1.0670000,-2.4190000,2458706.4500900,24.9334500,5.6810000,1670.0000000,4.9023500,172.5190000,1009.0000000,10.7447000,182.0140000,5699.0000000,4.4700000,0.9700000,2020-05-29 16:35:30,2021-10-29 12:59:15
1873.02,328933398,PC,14h10m16.43s,212.5684760,+84d22m18.69s,84.3718580,1.0670000,-2.4190000,2458848.6583710,,5.0812116,1631.7991167,3.9593134,22.3729083,554.6900305,10.7447000,182.0140000,5699.0000000,4.4700000,0.9716750,2020-07-15 20:13:14,2021-10-29 12:59:15
1873.03,328933398,PC,14h10m16.43s,212.5684760,+84d22m18.69s,84.3718580,1.0670000,-2.4190000,2458848.0947250,7.0095704,2.5958063,832.3929695,2.8965148,171.7663986,923.3243779,10.7447000,182.0140000,5699.0000000,4.4700000,0.9716750,2020-10-11 17:57:39,2021-10-29 12:59:15
1874.01,232641326,APC,18h45m47.81s,281.4492100,+56d22m54.12s,56.3817010,8.6530000,1.5880000,2458684.7611800,17.8682500,5.5720000,11010.0000000,19.2142000,337.0800000,1193.0000000,11.5816000,639.0030000,7013.0000000,4.2000000,1.6400000,2020-05-29 16:35:30,2021-10-29 12:59:15
1875.01,233047097,PC,17h54m38.62s,268.6609000,+60d21m23.08s,60.3564110,-5.1090000,-9.6820000,2458692.2426800,11.3091600,1.9190000,12830.0000000,16.8247000,44.8969000,721.0000000,12.9417000,677.8740000,5817.0000000,4.2700000,1.2500000,2020-05-29 16:35:30,2021-10-29 12:59:15
1876.01,233078665,PC,18h06m26.85s,271.6118890,+62d10m36.3s,62.1767510,-4.0600000,4.8200000,2458959.9660530,6.4831870,2.2682893,4263.2793623,11.8152131,940.9347326,1412.5688486,12.8182000,1119.3200000,6748.0000000,4.1200000,1.7302500,2020-05-29 16:35:30,2021-10-29 12:59:15
1877.01,233497719,APC,16h38m04.8s,249.5199830,+77d45m23.04s,77.7564010,-4.9240000,39.6260000,2458686.4946700,3.8015900,2.7710000,18830.0000000,14.3005000,413.5530000,1256.0000000,12.8746000,565.5190000,6051.0000000,4.4800000,1.0100000,2020-05-29 16:35:31,2021-10-29 12:59:15
1878.01,219762508,PC,17h30m25.27s,262.6052710,+63d07m22.85s,63.1230140,4.2820000,-2.3030000,2458957.5499140,3.2349001,0.9317111,4677.8473884,7.8157613,662.3571948,1293.8764673,12.9737000,603.0150000,5976.0000000,4.4300000,1.0644600,2020-05-29 16:35:31,2021-10-29 12:59:15
1879.01,243335710,PC,19h19m26.78s,289.8616030,+59d40m12.4s,59.6701120,1.2460000,0.2720000,2459429.1948100,13.7028652,5.0107998,11826.6097088,17.9743208,237.5804182,1001.3188922,12.9935000,982.7680000,6531.0000000,4.2200000,1.4961100,2020-05-29 16:35:31,2021-12-09 16:02:02
188.01,280830734,APC,02h58m13.34s,44.5555880,-70d45m38.83s,-70.7607860,33.4990000,38.3240000,2458325.7788960,1.1619461,0.9403787,324.1180394,3.4432690,7309.5352495,2358.2627479,9.4668000,210.8120000,6340.3000000,4.1800000,1.6608900,2018-11-03 00:53:39,2021-10-29 12:59:15
1880.01,359357695,PC,12h10m54.28s,182.7261870,-75d07m54.95s,-75.1319300,-39.4010000,-7.2500000,2459363.2470290,1.7260772,1.7448268,10440.3204807,9.0586129,46.8628068,667.3087565,13.0614000,102.6080000,3631.4000000,4.6900000,0.5560580,2020-05-29 16:35:31,2021-10-29 12:59:15
1881.01,59859387,PC,07h21m28.72s,110.3696750,-45d34m03.85s,-45.5677370,-9.9970000,11.5840000,2459201.8201110,1.1203595,2.3873717,1738.9166320,9.9014380,7194.5619706,2348.9341341,10.2761000,294.2810000,6564.4000000,4.2600000,1.4746701,2020-05-29 16:35:31,2021-10-29 12:59:15
1882.01,396368313,PC,14h11m21.41s,212.8392010,-75d49m59.53s,-75.8332020,-6.7500000,-5.5840000,2459362.2554920,3.0899587,1.7829680,5792.0157958,16.5956827,6037.2199858,2248.1692319,11.2394000,708.5980000,8828.7000000,4.3900000,1.6313200,2020-05-29 16:35:31,2021-10-29 12:59:15
1883.01,348755728,PC,08h56m21.42s,134.0892460,-12d55m50.32s,-12.9306440,30.7500000,3.1680000,2459256.8460530,4.5062989,2.0637719,12360.9104190,5.8994432,17.9440117,524.9278749,13.3462000,115.3690000,3477.0000000,4.7430300,0.4935760,2020-05-29 16:35:31,2021-10-29 12:59:15
1884.01,219879302,PC,17h24m31.07s,261.1294560,+67d59m20.84s,67.9891210,-0.3260000,-6.8550000,2458684.1799300,6.7822100,2.5910000,11430.0000000,9.4512000,65.4473000,792.0000000,12.6183000,340.5500000,5225.0000000,4.5000000,0.8800000,2020-05-29 16:35:31,2021-10-29 12:59:15
1885.01,258510872,PC,20h18m39.65s,304.6652230,+66d09m21.43s,66.1559540,0.5400000,-3.8060000,2458958.2547150,6.5441709,4.2670673,6572.3520501,15.3922150,787.8342393,1351.2274597,11.9742000,560.9010000,6232.0000000,4.0300000,1.7577600,2020-05-29 16:35:31,2021-12-21 12:01:51
1886.01,403136415,PC,22h14m14.33s,333.5596960,-55d22m24.02s,-55.3733380,4.9300000,-8.5230000,2458326.3780000,2.5128027,2.5454713,17494.7892289,12.5236817,623.3614047,1274.3969604,13.0934000,529.3730000,5744.0000000,4.5195200,0.9240440,2020-05-29 16:35:31,2021-10-29 12:59:15
1887.01,229586455,PC,18h05m28.45s,271.3685240,+75d08m44.26s,75.1456280,-34.0460000,88.3310000,2458955.8104280,2.2001447,1.6838504,1412.9544170,2.6421855,164.3276086,913.1610595,12.2415000,138.2720000,4250.0000000,4.5804800,0.7057290,2020-05-29 16:35:31,2021-10-29 12:59:15
1888.01,459997997,FP,10h25m00.01s,156.2500320,-60d34m30.51s,-60.5751420,-21.9820000,9.1220000,2459328.0327320,5.5474850,5.4120000,3350.0000000,11.4800000,3368.0800000,2122.0000000,10.4748000,521.8290000,7397.0000000,4.1000000,2.0400000,2020-05-29 16:35:31,2021-12-07 16:02:02
1889.01,139771134,PC,21h36m30.78s,324.1282360,-52d30m47.16s,-52.5131010,20.9850000,-16.0510000,2459036.7340210,0.9134697,1.1241224,4754.4230483,8.8558858,831.1651409,1369.4354930,12.5093000,211.7940000,4791.0000000,,0.7718050,2020-05-29 16:35:31,2021-10-29 12:59:15
189.01,278866211,APC,06h43m13.87s,100.8078110,-55d14m39.75s,-55.2443760,-11.0000000,41.2140000,2458325.1628900,2.1940700,1.2760000,3745.0000000,8.2846600,612.9510000,1386.0000000,10.2638000,181.8790000,6054.0000000,4.3941600,1.0400000,2018-10-19 23:49:46,2021-10-29 12:59:15
1890.01,288636599,PC,18h38m58.68s,279.7445020,+79d14m18.06s,79.2383500,3.7850000,9.9820000,2458965.5566480,19.9679244,6.3708602,6267.6973137,10.2156595,78.6878824,759.6205656,11.6819000,372.3350000,5857.0000000,4.2600000,1.2694900,2020-05-29 16:35:31,2021-10-29 12:59:15
1891.01,139198430,PC,23h02m31.44s,345.6309860,-46d05m06.7s,-46.0851950,-24.1000000,-2.1000000,2459085.8188200,15.3617900,1.3890000,3470.0000000,8.3686400,11.5248000,,9.3059000,135.2650000,5984.0000000,4.3075200,1.2200000,2020-05-29 16:46:26,2021-10-29 12:59:15
1892.01,63698669,PC,00h20m39.68s,5.1653230,-33d59m04.11s,-33.9844760,67.0630000,-13.0270000,2458364.6320730,,5.0689647,294.9213908,1.4682355,82.6748149,769.0650180,9.9312000,97.4697000,5256.0000000,4.5525100,0.8315520,2020-05-29 16:46:26,2021-10-29 12:59:15
1893.01,264544388,PC,21h45m45.21s,326.4383920,+79d36m50.18s,79.6139390,23.5000000,18.4870000,2458824.8614860,,16.2000201,560.4004393,3.9646898,95.4170227,797.1246051,8.4338900,134.9120000,6996.0000000,4.2954200,1.4615100,2020-05-29 16:46:26,2021-10-29 12:59:15
1894.01,280865159,PC,06h43m11.66s,100.7985910,-78d16m51.94s,-78.2810940,39.2300000,56.8700000,2458387.0728020,739.2420494,19.2413648,3136.1809228,6.3215637,0.3623510,197.8801025,10.7519000,178.3720000,5611.0000000,4.3771800,1.0692000,2020-05-29 16:46:26,2021-10-29 12:59:15
1895.01,384159646,PC,16h14m51.23s,243.7134590,-81d40m50.15s,-81.6805970,-17.5070000,-31.8010000,2459362.9343190,748.0742860,5.0760301,2550.1045302,7.1049602,180.4032319,934.7184777,9.7556000,206.2290000,6762.0000000,4.3903100,1.3738700,2020-05-29 16:46:26,2021-10-29 12:59:15
1896.01,174302697,PC,23h28m42.87s,352.1786100,+47d20m58.28s,47.3495210,56.9570000,0.3650000,2458743.7270140,,16.1046282,2816.5224185,8.9556287,254.6407802,1018.8300331,8.8837400,169.8510000,6750.0000000,4.1856900,1.6057200,2020-05-29 16:46:26,2021-10-29 12:59:15
1897.01,420645189,PC,03h13m28.9s,48.3704220,+75d16m06.16s,75.2683790,48.2900000,14.6170000,2459001.0003530,,6.6543459,52070.2598572,25.4550873,98.1693011,802.8116653,10.1374000,158.4930000,5937.0000000,4.4485500,1.0286700,2020-05-29 16:46:26,2021-10-29 12:59:15
1897.02,420645189,PC,03h13m28.9s,48.3704220,+75d16m06.16s,75.2683790,48.2900000,14.6170000,2458837.4756760,,6.6337140,3957.7511197,7.6414121,3.6257844,351.9413069,10.1374000,158.4930000,5937.0000000,4.4485500,1.0286700,2020-10-07 20:11:14,2021-10-29 12:59:15
1898.01,91987762,PC,09h38m13.27s,144.5553000,+23d32m48.29s,23.5467460,-64.4330000,-41.4850000,2458894.2536790,,4.2786428,1658.4047723,7.1638733,201.5247271,960.9523097,7.4098000,79.6682000,6303.9100000,4.1176500,1.6103400,2020-05-29 16:46:26,2021-10-29 12:59:15
1899.01,172370679,CP,19h57m42.44s,299.4268470,+40d08m36.05s,40.1433460,35.4270000,18.8280000,2458711.9593100,,4.9262479,30464.1808640,11.3247590,4.3315833,367.9437380,12.5826000,128.4380000,3854.0000000,4.6361900,0.6178630,2020-05-29 16:46:26,2021-10-29 12:59:15
190.01,166739520,KP,02h27m06.19s,36.7758110,-50d17m03.93s,-50.2844250,59.9580000,24.7430000,2459139.1784470,10.0205998,5.7591694,8218.1442865,11.7679183,211.7916534,972.9644217,9.6411000,157.9630000,6038.0000000,4.3551300,1.2752700,2018-12-20 17:24:11,2021-12-09 10:10:02
1900.01,178879588,KP,04h29m40.46s,67.4185820,-28d11m49.97s,-28.1972150,5.7770000,16.8100000,2459145.4680040,3.0566277,2.3926375,12517.5203529,12.5182693,606.6634527,1265.7755651,13.2554000,623.2320000,5735.0000000,4.4100000,1.0386500,2020-05-29 17:45:53,2021-12-01 16:02:01
1901.01,19684256,KP,09h20m21.02s,140.0875890,-31d16m09.16s,-31.2692120,-20.0140000,21.2520000,2459278.3120880,1.3666563,1.9670000,21070.0000000,15.4370000,1310.2200000,1676.0000000,13.1758000,555.1340000,5790.4000000,4.4400000,1.0200000,2020-05-29 17:45:53,2021-10-29 12:59:15
1902.01,272212970,KP,12h00m50.11s,180.2087880,-46d08m11.11s,-46.1364200,-6.0820000,0.8010000,2459307.9052160,1.6091569,2.1389536,12737.2173255,19.2378080,3577.8956381,1972.5438514,13.1740000,960.1090000,6393.0000000,4.2400000,1.4274900,2020-05-29 17:45:53,2021-10-29 12:59:15
1903.01,77156657,KP,04h32m32.75s,68.1364790,-38d58m05.87s,-38.9682970,-0.7670000,5.4430000,2459196.5721510,3.8404319,5.2420000,3580.0000000,12.3434000,1599.9200000,1761.0000000,11.8831000,715.3830000,5909.0000000,4.4200000,2.0400000,2020-05-29 17:45:53,2021-12-08 16:02:02
1904.01,272213425,KP,12h00m39.62s,180.1650720,-45d47m58.04s,-45.7994560,-8.6040000,-2.9500000,2459310.3205610,4.3250790,4.5840299,6169.2109454,17.9355814,2179.3612296,1742.6174344,11.1138000,564.4090000,6457.0000000,3.9000000,2.1276000,2020-05-29 17:45:53,2021-10-29 12:59:15
1905.01,429302040,KP,12h33m32.74s,188.3864280,-10d08m46.37s,-10.1462140,-96.6470000,-9.4830000,2458574.1419400,5.7222600,2.6480000,25549.0000000,12.8433000,37.0251000,687.0000000,10.4180000,64.7414000,4233.2000000,4.6400000,0.7300000,2020-05-29 17:45:53,2021-10-29 12:59:15
1906.01,308098254,KP,11h13m10.3s,168.2929080,-17d39m28s,-17.6577790,6.0080000,-7.7540000,2459299.0767400,9.6246665,4.2970000,10230.0000000,12.3182000,121.9180000,925.0000000,11.5688000,310.8410000,5473.0000000,4.2600000,1.2000000,2020-05-29 17:45:53,2021-11-11 10:10:01
1907.01,453789494,KP,13h17m44.1s,199.4337420,-47d14m15.27s,-47.2375750,-15.9760000,0.5050000,2459338.2614490,5.4772024,5.4922783,8723.5807073,20.5282052,2076.6312059,1721.7083810,10.7316000,538.1100000,6942.0000000,3.9400000,2.0919299,2020-05-29 17:45:53,2021-10-29 12:59:15
1908.01,37718056,KP,00h16m35.12s,4.1463470,-10d58m35.12s,-10.9764230,1.8270000,-1.5040000,2458384.0939200,3.6568800,3.5420000,7040.0000000,12.8031000,903.0130000,1527.0000000,11.7083000,524.9930000,6239.0000000,4.1500000,1.5300000,2020-05-29 17:45:53,2021-10-29 12:59:15
1909.01,232038798,KP,06h26m58.71s,96.7446430,-46d49m16.91s,-46.8213640,0.0770000,20.4960000,2459252.1384470,4.1536624,1.7020000,12310.0000000,12.7595000,278.8860000,1138.0000000,11.3187000,303.9410000,5818.8000000,4.2400000,1.0900000,2020-05-29 17:45:53,2021-10-29 12:59:15
191.01,183532609,KP,23h59m36.21s,359.9008740,-35d01m52.81s,-35.0313350,109.7470000,7.6140000,2458358.9203900,8.1584545,4.4269549,14691.0822531,12.7452371,138.8172262,875.4484741,9.1468000,89.9606000,5600.0000000,4.5050100,0.9966410,2018-11-03 00:53:39,2021-10-29 12:59:15
1910.01,437261733,KP,11h21m17.84s,170.3243250,-22d23m17.44s,-22.3881770,-24.1660000,0.9290000,2459296.2227910,5.4161129,3.3850000,14310.0000000,13.3752000,232.3970000,1087.0000000,13.2958000,642.8840000,5652.0000000,4.3600000,1.1000000,2020-05-29 17:45:53,2021-11-11 10:10:01
1911.01,44745133,KP,04h06m37.87s,61.6578010,-25d20m58.8s,-25.3496670,3.9970000,9.8920000,2459166.2977720,7.8181434,4.9800000,3650.0000000,9.9517700,266.8510000,1125.0000000,12.5757000,679.7610000,5549.0000000,4.0000000,1.6400000,2020-05-29 17:45:53,2021-10-29 12:59:15
1912.01,50712784,KP,08h25m21.08s,126.3378250,-11d30m03.56s,-11.5009890,-5.3880000,-0.5870000,2459249.0356760,5.4053583,4.8590000,6770.0000000,13.4237000,857.1190000,1507.0000000,10.5579000,343.0800000,6410.0000000,4.1400000,1.5900000,2020-05-29 17:45:53,2021-10-29 12:59:15
1913.01,53458803,KP,06h51m23.38s,102.8474250,-29d03m31.16s,-29.0586550,-16.3820000,-7.2640000,2459252.2580360,3.3489038,3.3546298,10987.1747675,13.0110380,740.2245660,1330.3337928,11.8656000,389.5700000,5711.0000000,4.2700000,1.2295901,2020-05-29 17:45:53,2021-10-29 12:59:15
1914.01,53750200,KP,06h54m04.17s,103.5173560,-27d03m01.5s,-27.0504160,-0.1390000,-4.7580000,2459232.2444950,4.1933422,1.8220996,4804.1572660,11.5425702,1300.3125192,1531.5517841,12.2309000,737.6680000,6405.0000000,4.1300000,1.6277601,2020-05-29 17:45:53,2021-10-29 12:59:15
1915.01,98283926,KP,07h13m48.58s,108.4523990,-33d26m14.45s,-33.4373460,0.7590000,-2.8790000,2459253.2484630,2.2920348,3.1812507,10585.2906021,13.2497142,1637.2058065,1622.3537935,13.1472000,800.3770000,6208.0000000,4.3100000,1.2652600,2020-05-29 17:45:53,2021-10-29 12:59:15
1916.01,98545929,KP,07h16m25.09s,109.1045210,-31d14m39.82s,-31.2443950,-2.4200000,2.4400000,2459251.4057580,1.8881994,3.6806502,4431.6104273,14.5851064,14536.9873399,2800.5178983,12.4539000,1458.8300000,8549.0000000,4.1100000,2.1212800,2020-05-29 17:45:53,2021-10-29 12:59:15
1917.01,339522221,KP,19h46m45.23s,296.6884420,-63d33m56.34s,-63.5656490,19.4060000,-12.7960000,2458655.2976800,1.8206900,3.0490000,12340.0000000,15.6593000,2440.7000000,1958.0000000,12.0457000,514.5550000,6155.0000000,4.2400000,1.3500000,2020-05-29 17:45:53,2021-10-29 12:59:15
1918.01,308425348,FP,11h10m19.88s,167.5828160,-58d58m58.75s,-58.9829850,-10.0420000,4.2820000,2458571.7908000,3.3982900,2.6340000,4340.0000000,7.0663300,662.8080000,1413.0000000,12.2876000,477.3220000,6271.0000000,4.4500000,1.0900000,2020-05-29 17:45:53,2021-10-29 12:59:15
1919.01,102192004,KP,13h03m10.56s,195.7940150,-41d23m05.5s,-41.3848620,0.0430000,-5.7840000,2459307.5925240,4.2338315,2.1366747,7623.0638123,19.3476057,1009.5193065,1437.6342368,11.3287000,410.1490000,6333.7000000,4.2100000,1.4607199,2020-05-29 17:45:53,2021-10-29 12:59:15
192.01,183537452,KP,23h51m31.01s,357.8791980,-39d54m25.64s,-39.9071210,-56.8530000,-88.8650000,2459089.9619320,3.9227152,2.6105933,11408.7467870,6.7856957,121.7722998,847.2408293,10.2499000,87.5953000,4800.0000000,4.5352700,0.6356030,2018-11-03 00:53:39,2021-12-02 16:02:01
1920.01,363851359,KP,13h22m32.37s,200.6348640,-44d41m19.82s,-44.6888390,-3.4510000,-7.9150000,2458599.2381000,2.5431700,2.1060000,5740.0000000,10.1496000,455.4250000,1286.0000000,13.2755000,748.5850000,5652.0000000,4.2000000,1.3100000,2020-05-29 17:45:53,2021-10-29 12:59:15
1921.01,112099249,KP,13h58m04.08s,209.5170100,-30d20m53.35s,-30.3481530,-4.3620000,-5.0870000,2458604.1708400,5.1795800,4.5240000,7620.0000000,14.8290000,669.0180000,1416.0000000,12.1577000,663.2310000,6116.0000000,4.0700000,1.6500000,2020-05-29 17:45:53,2021-10-29 12:59:15
1922.01,112604564,KP,07h29m40.61s,112.4192250,-29d56m16.5s,-29.9379160,2.6700000,-5.0240000,2459233.3168140,4.5768651,3.5592795,10869.4903086,19.1571223,1547.1013862,1599.5559785,12.3213000,878.5210000,6687.0000000,4.0900000,1.7829500,2020-05-29 17:45:53,2021-10-29 12:59:15
1923.01,114299824,KP,07h37m08.01s,114.2833820,-32d45m19.51s,-32.7554190,-6.2830000,0.5310000,2459250.3564870,4.2041585,2.1240000,12080.0000000,12.1025000,355.9090000,1210.0000000,12.9264000,609.8380000,6781.0000000,4.5400000,1.0700000,2020-05-29 17:45:53,2021-10-29 12:59:15
1924.01,371443216,KP,09h50m19.22s,147.5800670,-66d06m50.13s,-66.1139250,6.0510000,-15.3980000,2459336.0957260,2.8240662,3.9664741,8350.4825034,17.5398120,5568.9041890,2203.2419199,8.0552000,170.6960000,8004.2000000,4.2000000,1.8361100,2020-05-29 17:45:53,2021-10-29 12:59:15
1925.01,118956453,KP,09h01m39.91s,135.4163030,-20d43m13.33s,-20.7203690,-9.9840000,1.1280000,2459279.6023930,2.3447752,1.8140000,15340.0000000,13.4487000,320.3270000,1178.0000000,11.9397000,305.6030000,5515.0000000,4.3900000,1.0400000,2020-05-29 17:45:53,2021-10-29 12:59:15
